0,1,2
1.2957808e-07,0.99970615,0.9916024
2.2435249e-07,0.999586,0.98998356
7.2965497e-07,0.99862665,0.9905618
4.8978263e-06,0.99508035,0.9870659
0.8420051,0.54802454,0.24937667
0.8321944,0.53995574,0.2653774
0.8187914,0.5327347,0.2860052
0.83044016,0.5409374,0.26782432
0.8059031,0.51741296,0.31775793
0.8314591,0.5277124,0.28579688
0.83504295,0.534218,0.27508068
0.86226255,0.5520268,0.23161213
0.86883056,0.5499343,0.22753152
0.8633839,0.5588613,0.22081168
0.8735071,0.57225025,0.19751798
0.87046355,0.5610075,0.21430214
0.86447245,0.55521256,0.22504117
0.87577456,0.5667626,0.20344573
0.87523836,0.5691472,0.20032178
0.8778862,0.57169664,0.19561848
0.87251943,0.5678448,0.20450965
0.8902618,0.5788637,0.1816368
0.87934065,0.5667976,0.20091484
0.8840155,0.5735696,0.18927293
0.87809557,0.5710709,0.19677605
0.8763778,0.570635,0.1989288
0.8747042,0.5651262,0.2072764
0.8830597,0.5664591,0.19842964
0.88855094,0.5695006,0.1902817
0.8996659,0.5863825,0.16530426
0.8757247,0.59590346,0.15212181
0.9071623,0.5957936,0.1491475
0.85593164,0.587113,0.16918781
0.89979833,0.5896547,0.16311207
0.90111256,0.58681965,0.16428995
0.88676405,0.5776077,0.18271002
0.88051754,0.5764894,0.18554641
0.90132254,0.5776283,0.17250901
0.8875528,0.57332516,0.1872138
0.8910979,0.59307075,0.15542927
0.9225857,0.6034032,0.1321239
0.9023009,0.5906576,0.1578206
0.8318593,0.59603316,0.15507223
0.8609825,0.58168364,0.178191
0.8417766,0.5675461,0.21018693
0.7278697,0.54797095,0.26207757
0.8149591,0.5290008,0.29479828
0.7993059,0.510805,0.3297029
0.8296991,0.5248119,0.29156983
0.8371752,0.53236645,0.27627996
0.86214846,0.5523965,0.23024736
0.8712903,0.5544856,0.22072211
0.87707007,0.5685648,0.20072605
0.89072466,0.5801677,0.17898855
0.88297975,0.56830233,0.19603659
0.87158465,0.5664638,0.20593055
0.87427056,0.57202977,0.19851188
0.8527844,0.55685574,0.23118186
0.8400709,0.5435371,0.25806782
0.8374008,0.5365786,0.26833278
0.8277696,0.53258324,0.28074738
0.8377561,0.54177505,0.26134947
0.8422595,0.53566843,0.26802748
3.846384e-08,0.96004814,0.98147315
9.216736e-09,0.9736769,0.98325557
1.0809337e-08,0.9722142,0.98259085
2.7440878e-08,0.9596827,0.9837896
5.0727834e-08,0.95644057,0.9772911
4.022857e-08,0.9601133,0.9749027
2.3790037e-08,0.9656836,0.9782189
2.6493275e-08,0.96703273,0.978752
1.9063474e-08,0.9702119,0.980935
9.668054e-08,0.95597816,0.974887
1.11558286e-07,0.9522981,0.9764866
1.0546706e-07,0.95577973,0.970744
1.2350144e-07,0.950784,0.9731818
5.8292574e-08,0.95958143,0.9735011
8.720577e-08,0.9525619,0.97406113
1.530862e-07,0.94749886,0.97109735
6.2855456e-08,0.95995843,0.97293144
1.8047041e-08,0.97114074,0.9814259
5.642038e-08,0.9621895,0.9791247
3.9872898e-08,0.9650554,0.9811657
9.051824e-08,0.9554928,0.9777808
3.07076e-08,0.96496063,0.98249847
2.3311925e-08,0.967423,0.98175305
9.874638e-09,0.97317654,0.982739
4.054393e-08,0.9591234,0.98063034
2.2718543e-08,0.9617171,0.98377115
1.4313165e-08,0.9675041,0.9843587
1.006719e-08,0.973519,0.9829828
1.0240344e-08,0.97432566,0.9838347
2.655216e-08,0.964888,0.98359704
3.5483716e-08,0.9625851,0.9820607
1.5108924e-08,0.96916085,0.98167044
4.8696815e-08,0.9557772,0.98000777
2.5549967e-08,0.9635471,0.98139983
1.3789642e-08,0.97025144,0.9808301
8.71477e-09,0.97406584,0.9833704
1.8786976e-08,0.9677275,0.9822298
1.0639015e-08,0.972002,0.9836449
1.2462015e-08,0.9694808,0.98551625
1.5295422e-08,0.9676802,0.984796
1.2958841e-08,0.9722858,0.9821849
3.1074908e-08,0.96353775,0.98325324
2.1856088e-08,0.96330094,0.98485804
2.019354e-08,0.96382535,0.9842995
1.2706134e-08,0.9700436,0.9813255
1.5773518e-08,0.9692123,0.97999823
6.877507e-09,0.97435474,0.9849856
1.5227192e-08,0.96667045,0.9852457
1.1523325e-08,0.9728116,0.9828707
1.4076056e-08,0.9720105,0.9821976
3.2405246e-08,0.9637653,0.9830171
9.871079e-09,0.9699135,0.9878777
2.640207e-08,0.96204036,0.98167837
1.0033911e-08,0.969929,0.9842043
1.1606087e-08,0.97055733,0.9810193
1.9108533e-09,0.9800769,0.989368
7.5320425e-09,0.9731265,0.9870992
1.2660383e-09,0.9829039,0.99073726
6.499776e-10,0.9858715,0.9920808
1.0929305e-09,0.9821972,0.9933996
8.124263e-10,0.9829534,0.9931718
1.0225056e-09,0.9793401,0.9929151
2.7741978e-10,0.98568237,0.9946586
1.2897607e-09,0.9805237,0.99077076
1.0144072e-09,0.9832724,0.9906323
2.81079e-09,0.9792667,0.98782057
9.825865e-09,0.96760756,0.98852265
1.5652252e-07,0.94297135,0.97111386
8.8218236e-08,0.9502152,0.96992326
6.139169e-08,0.95431614,0.97020173
9.992546e-08,0.94982487,0.9665152
8.468668e-08,0.9498046,0.9739394
4.5127134e-08,0.95563954,0.9797597
9.563674e-09,0.9746184,0.9833275
7.983909e-09,0.97420913,0.9860078
2.4496796e-09,0.9805589,0.9901555
2.213861e-09,0.9795557,0.99161696
2.1206277e-09,0.98041224,0.99097365
1.4614931e-09,0.98124117,0.9920802
1.2421832e-09,0.9827612,0.9906024
9.2224284e-10,0.98269737,0.9930847
3.932155e-09,0.97562486,0.9892235
2.3106865e-09,0.97741115,0.99070084
1.98144e-09,0.9802639,0.98797685
2.307084e-09,0.9760649,0.991164
8.179714e-09,0.9698271,0.98555094
3.872699e-09,0.9745745,0.9861063
4.0903854e-09,0.9759335,0.9863102
4.635067e-09,0.9758397,0.9850109
3.5716532e-09,0.9778328,0.9867397
1.1902775e-08,0.96908855,0.9850692
9.938239e-09,0.9701103,0.9859836
1.4851945e-08,0.9695452,0.9814791
6.3235057e-09,0.9743863,0.98526055
2.9020075e-08,0.96041393,0.9823173
1.3394984e-08,0.96991736,0.9815554
1.3833188e-08,0.9702174,0.9810213
3.8297205e-09,0.9767769,0.98653865
5.9602563e-09,0.9729959,0.9879796
4.187474e-09,0.9765633,0.985897
2.7415858e-09,0.9782493,0.9892386
1.1062777e-09,0.98314065,0.99043286
1.2875683e-09,0.98054814,0.99282545
1.1619553e-08,0.96806186,0.9875542
6.247749e-09,0.97501254,0.985812
1.529203e-09,0.978203,0.98902905
1.0962354e-09,0.9808913,0.989047
5.5123756e-10,0.9845714,0.99070597
3.8899015e-10,0.9852845,0.99305767
3.8115147e-10,0.98500836,0.99389684
5.5595106e-10,0.9832947,0.99352574
3.7093495e-10,0.98448044,0.9943095
2.1295518e-10,0.98665243,0.9944376
1.3384933e-10,0.9878975,0.9953014
1.4211764e-10,0.98753566,0.9952637
3.1616335e-11,0.99155587,0.9959499
9.0555764e-11,0.98834205,0.995976
4.470113e-11,0.9899078,0.99633044
5.513971e-11,0.98914,0.9963444
1.6758737e-11,0.99233395,0.9967239
6.869687e-11,0.9891967,0.9958784
8.1039696e-11,0.98874974,0.9958717
1.7190069e-10,0.98677814,0.99488413
1.7572564e-10,0.98659444,0.9944199
4.415948e-10,0.9824311,0.9935824
4.0523246e-10,0.9829509,0.99273616
9.711719e-10,0.97942525,0.9896306
9.982841e-10,0.97966933,0.9894099
5.168678e-10,0.984234,0.99164987
4.5746204e-10,0.9848185,0.9919226
5.3122934e-10,0.9847369,0.99206614
1.2150779e-09,0.9799017,0.99215347
1.85739e-09,0.97749645,0.9907226
2.3508693e-09,0.97721475,0.98949826
1.8943094e-09,0.9780754,0.99011135
8.4136775e-10,0.98277247,0.99051505
1.610976e-09,0.97902346,0.99064595
2.7954508e-09,0.9757456,0.98899025
2.1080775e-09,0.9771254,0.9901045
9.977511e-10,0.98187536,0.99105674
4.789774e-10,0.9852653,0.9920753
5.627051e-10,0.98463947,0.9927169
8.9035634e-10,0.98180753,0.99304366
7.982108e-10,0.9821044,0.99285966
6.170495e-10,0.9825708,0.99339664
6.6386885e-10,0.98252076,0.99288785
6.7530403e-10,0.9835608,0.99147564
8.215766e-10,0.9816375,0.99283475
3.4663616e-10,0.9852893,0.99360466
5.398657e-10,0.9833929,0.9928834
5.594582e-10,0.9822726,0.99311066
7.814488e-10,0.9809036,0.99245554
1.6892376e-10,0.98718697,0.99427533
2.9176112e-10,0.98632944,0.99299496
2.8217037e-10,0.98593646,0.9945982
7.2902834e-10,0.9824248,0.99304336
3.8971718e-10,0.9849994,0.9935721
5.962778e-10,0.98294854,0.9930506
2.7827618e-10,0.98555213,0.99327314
3.7716746e-10,0.9834055,0.99404424
2.7520786e-10,0.9849084,0.9934464
1.280927e-10,0.98842263,0.9940953
9.374162e-11,0.9892869,0.9948429
6.4671005e-11,0.99016875,0.99559397
1.5818424e-10,0.9870851,0.9956113
7.6539455e-11,0.9897911,0.99539626
2.1550159e-10,0.9860084,0.99517405
2.8339472e-10,0.9851469,0.9944084
3.2007957e-10,0.9850039,0.9932304
7.0354034e-10,0.9810712,0.9928345
5.7046534e-10,0.9832667,0.99133366
9.051833e-10,0.9807753,0.9911784
1.2488731e-09,0.97950053,0.99077934
9.563268e-10,0.981913,0.9894812
1.2738669e-09,0.9805914,0.98975724
1.5502744e-09,0.97845536,0.9911198
6.156729e-10,0.98365605,0.99175256
3.8565217e-05,0.98819005,0.9743968
3.4136265e-05,0.98602074,0.9752004
7.748249e-06,0.99489534,0.98418343
1.0417268e-05,0.9944189,0.9819194
1.533703e-05,0.9939657,0.97647035
1.6589527e-05,0.9936907,0.9764008
4.1693962e-05,0.98747927,0.97298324
8.801962e-05,0.9775025,0.964734
4.0089417e-05,0.98703635,0.9733556
6.4968604e-05,0.9837285,0.9684749
0.000101709054,0.98160094,0.9630959
0.00012669657,0.9792881,0.96047866
0.00020176014,0.9733914,0.95350355
3.0254794e-05,0.98925215,0.97457546
4.462355e-05,0.9858005,0.970743
4.726749e-05,0.9837085,0.969795
7.262633e-05,0.98136955,0.96520066
1.2989898e-05,0.9926357,0.9816758
2.2205044e-05,0.98940754,0.97797376
4.5860674e-05,0.9857061,0.9722596
4.5078505e-05,0.9858525,0.9721652
3.3654804e-05,0.9898176,0.97404134
4.337526e-05,0.98810905,0.9726299
4.67294e-05,0.98739314,0.97130734
4.511325e-05,0.98735493,0.9716187
5.7597525e-05,0.9844795,0.96879494
7.811149e-05,0.9802715,0.9653825
2.4167457e-06,0.99709153,0.9888932
4.808801e-06,0.995676,0.98616225
2.8399945e-06,0.9966612,0.9883561
3.3802999e-06,0.99622095,0.9877257
5.682998e-07,0.998691,0.9921475
6.48311e-07,0.9985984,0.99195373
6.805823e-07,0.9985183,0.9920743
1.1635898e-06,0.9980787,0.9906765
1.464204e-06,0.9981989,0.98709685
7.458214e-07,0.99861246,0.9906205
1.3135084e-06,0.9985768,0.98608446
1.4990851e-06,0.9981628,0.98746777
8.140795e-06,0.99514115,0.9836706
4.942835e-05,0.9853705,0.9721616
0.00039134783,0.953885,0.93731606
0.00041297186,0.9537388,0.9361948
0.0004344211,0.9473408,0.93503726
0.00034290244,0.9532265,0.93960315
0.00025616417,0.9575097,0.9448607
0.00036904917,0.94924515,0.9377537
0.0002889776,0.9595629,0.94271773
0.00023918305,0.9642643,0.94639665
0.00020953178,0.96856755,0.94918996
0.00017398354,0.96793836,0.9518204
7.9606405e-05,0.98001885,0.9632975
9.139624e-05,0.97864234,0.9620213
7.00364e-05,0.9810382,0.96524274
5.927968e-05,0.98358333,0.9676423
4.876046e-05,0.98638594,0.9698202
6.712008e-05,0.98408914,0.9666984
4.809242e-05,0.9866435,0.9701373
8.8674875e-05,0.98184353,0.9634925
9.081651e-05,0.981262,0.96308655
8.337718e-05,0.98125476,0.9634367
8.006486e-05,0.9819738,0.9637894
0.00019821333,0.9699338,0.9508297
0.00022637026,0.9670933,0.94846904
0.00025713118,0.9651614,0.9463284
0.00027653124,0.9640767,0.9448508
0.00045810695,0.9448178,0.93398064
0.00042595685,0.94676244,0.93523717
0.00043572419,0.9498335,0.9350119
0.00047591352,0.94829595,0.93272895
0.00053796486,0.94456846,0.929937
0.00039962147,0.9497426,0.93623555
0.00027920798,0.9562534,0.94289255
0.0002369414,0.95839757,0.94610006
0.00021849232,0.9603548,0.94761664
0.00020729071,0.96608275,0.9494444
0.00024538446,0.9639709,0.94659066
0.00034622077,0.96050334,0.94065887
0.00037071813,0.9579476,0.939362
0.00035046114,0.9596794,0.9402043
0.00029907806,0.96049213,0.9428217
0.00029894584,0.9594776,0.9426736
1.756843e-05,0.99105793,0.97911197
1.4238092e-05,0.9914322,0.98069113
2.7491637e-05,0.98711485,0.9757026
2.8370161e-05,0.98684704,0.97516435
1.7545275e-05,0.9903999,0.97969204
1.9392219e-05,0.9886227,0.9790207
2.4436771e-05,0.9876932,0.9772331
1.8483443e-05,0.99003243,0.9795118
1.8930492e-05,0.9908035,0.9791139
7.785255e-06,0.99398005,0.98456746
1.4090815e-05,0.99093026,0.9808821
1.3982001e-05,0.9912067,0.98085064
9.258977e-06,0.993203,0.9834036
2.1073982e-05,0.98818815,0.97843575
1.8339326e-05,0.9886274,0.97947645
1.2956011e-05,0.9920253,0.9818948
8.374759e-06,0.993413,0.9844047
1.0890494e-05,0.99321365,0.98276174
4.077585e-06,0.995771,0.9876803
3.800923e-06,0.9956246,0.987807
9.475375e-06,0.9922637,0.9834336
6.43352e-06,0.99384075,0.98537177
4.125569e-05,0.9855771,0.9735505
2.507834e-05,0.988773,0.97793084
4.009045e-05,0.9859024,0.9738159
4.2355623e-06,0.99555546,0.9878918
1.7150307e-05,0.9911682,0.97904587
2.4290788e-05,0.98859215,0.97650445
3.1066193e-05,0.98595876,0.9742284
1.815276e-05,0.9898833,0.9795733
1.5349277e-05,0.991082,0.98070216
2.6605408e-05,0.9870699,0.97664654
3.2168336e-05,0.9854862,0.9751777
4.0219267e-05,0.9873701,0.97332937
2.7467033e-05,0.9898414,0.97643435
5.4315256e-05,0.98541385,0.97022545
4.8059497e-05,0.9846174,0.97125626
3.522275e-05,0.9870717,0.97365236
4.262295e-05,0.98368186,0.97180074
7.073385e-05,0.979187,0.96611524
4.1507545e-05,0.98358905,0.97203046
4.0716586e-05,0.98499984,0.9726268
2.9335813e-05,0.9879472,0.97578955
3.775245e-05,0.9860854,0.97336984
4.936127e-05,0.9831611,0.9709971
3.5735568e-05,0.98699987,0.97381276
3.7049223e-05,0.98674166,0.97341037
5.6382538e-05,0.98157495,0.9692222
3.270573e-05,0.98667014,0.9744393
2.2626e-05,0.989397,0.97754043
2.5556326e-05,0.9872316,0.9763597
2.6935784e-05,0.98739797,0.976103
1.2264653e-05,0.992526,0.9819382
1.5327758e-05,0.9913058,0.98045886
3.594124e-05,0.984936,0.9740641
2.2854963e-05,0.9875198,0.97759163
2.938551e-05,0.9870497,0.9758695
1.7308124e-05,0.98985875,0.9797174
7.50042e-05,0.9825832,0.96667385
3.5649995e-05,0.9881647,0.97441626
8.281804e-05,0.9812151,0.9653778
0.7649037,0.3015106,0.4632145
0.7706571,0.32956246,0.43786743
0.7844717,0.20902914,0.52883697
0.72552174,0.1498174,0.6028199
0.7339872,0.17551875,0.5759076
0.7553147,0.19447847,0.5536839
0.77880645,0.21643631,0.52519506
0.77626336,0.269959,0.48062146
0.76899,0.2706627,0.48494926
0.7668738,0.31292987,0.4543868
0.7707879,0.2761559,0.4783363
0.7741339,0.31128627,0.449013
0.7462699,0.18306397,0.5657327
0.77105045,0.23060372,0.5160477
0.78164786,0.4211386,0.38249093
0.778472,0.43556938,0.37351894
0.8061978,0.5250017,0.30656537
0.7839371,0.5032675,0.33761325
0.79803765,0.53234994,0.30148807
0.8098044,0.527883,0.30158922
0.8052465,0.5177192,0.31920943
0.8142209,0.53160036,0.29100648
0.81324464,0.5356621,0.28640413
0.7812771,0.517424,0.32106924
0.7746148,0.491927,0.33887118
0.7537442,0.3996645,0.39788032
0.776042,0.2723731,0.47720075
0.774045,0.32565066,0.43948942
0.7224423,0.21725641,0.53982675
0.74375415,0.44584638,0.38708428
0.7881652,0.494956,0.3431524
0.82125133,0.53690434,0.28069124
0.8102993,0.52909565,0.2985665
0.81003994,0.52957207,0.29837075
0.8019995,0.52229637,0.31356898
0.7932082,0.51913047,0.31915495
0.79266983,0.5214126,0.31667078
0.78116465,0.50407857,0.3366951
0.7787039,0.49502835,0.33742502
0.76509154,0.47591987,0.34673446
0.7689641,0.3949457,0.39609763
0.7713696,0.34387907,0.4289198
0.7281392,0.304115,0.4713299
0.7251816,0.38913286,0.41910627
0.77325875,0.4292351,0.3804749
0.7751465,0.45884356,0.35742912
0.78103864,0.4566649,0.35964808
0.76360923,0.44967023,0.37690216
0.77725804,0.47557837,0.35031667
0.77751213,0.48935735,0.3383182
0.77848136,0.48031566,0.3493463
0.7709721,0.3981637,0.39920595
0.7767013,0.46759546,0.35118398
0.7729437,0.44311774,0.37231487
0.77072495,0.39973402,0.39707989
0.77500427,0.4515601,0.35867447
0.7816999,0.4291591,0.37525687
0.7640285,0.45815817,0.37258178
0.7758415,0.46123025,0.36010668
0.7774781,0.4968593,0.33577996
0.7718515,0.45947582,0.35840836
0.77292705,0.42843372,0.3739901
0.7975719,0.51411957,0.32335356
0.7844077,0.47760946,0.3526639
0.8080415,0.5292331,0.29942125
0.79260784,0.52027017,0.3196982
0.79240406,0.5234725,0.3144453
0.7944792,0.5192965,0.3184888
0.7849963,0.49065545,0.33925182
0.7866885,0.5100414,0.32646972
6.785293e-06,0.99447066,0.9849016
2.5017307e-06,0.9969927,0.98854274
9.552832e-06,0.99321985,0.9835344
4.1770368e-06,0.99587774,0.9874649
5.627525e-06,0.9949787,0.9861943
2.4741394e-06,0.9969698,0.98940444
1.5180553e-06,0.9976196,0.9907225
1.8265646e-06,0.9971342,0.9905804
9.686861e-07,0.9980765,0.99182564
3.7427736e-07,0.99899805,0.9924174
5.4901204e-07,0.9986417,0.99273986
1.470891e-06,0.9976504,0.99097717
4.658645e-07,0.9987303,0.993076
1.5657149e-06,0.99753124,0.9909651
1.2513199e-06,0.9979289,0.99049777
7.940498e-07,0.99851775,0.9898201
8.9146914e-07,0.9983934,0.9903911
2.3187442e-06,0.9970316,0.9897734
2.9906228e-06,0.9962577,0.98895854
2.1252606e-06,0.9967855,0.9900374
7.147217e-07,0.9985747,0.9905242
7.5787636e-07,0.9984866,0.99094373
2.6319924e-06,0.99672496,0.98893857
2.255856e-06,0.9969511,0.9897749
5.563235e-06,0.9952433,0.98626715
5.1886336e-06,0.99542296,0.98661983
6.5245513e-06,0.9946395,0.98573864
3.4308214e-06,0.99620116,0.9879488
5.840108e-06,0.99487287,0.98598015
9.128986e-06,0.99352413,0.9836555
4.0624777e-06,0.99589694,0.9869116
3.652065e-06,0.9966144,0.9858029
5.971103e-06,0.99487233,0.9858578
3.944461e-06,0.99554306,0.98757964
1.3733219e-06,0.9976547,0.99085903
1.1865101e-06,0.99785733,0.9910983
2.5770855e-06,0.9966721,0.98927945
5.8792585e-07,0.99854887,0.9929078
2.1245074e-07,0.999275,0.9937149
5.8955976e-07,0.9985633,0.99306023
4.8082507e-07,0.99864984,0.9936795
5.429135e-07,0.99869984,0.9923239
1.39039e-07,0.99947333,0.9938462
3.16261e-07,0.99906814,0.99294156
4.32692e-07,0.9988462,0.9931673
4.4525146e-07,0.9987537,0.9932215
3.7753207e-07,0.9987453,0.9940877
4.707998e-07,0.9987745,0.99230146
5.4665105e-07,0.99870485,0.9916492
4.550975e-07,0.99889416,0.99167144
7.555346e-07,0.99833935,0.9924938
1.0325089e-06,0.998044,0.9918009
3.8201253e-07,0.9989703,0.99227065
5.33538e-07,0.9987243,0.9921365
1.2749549e-06,0.99791676,0.99037397
6.926441e-07,0.9985633,0.9911064
2.0494158e-06,0.99707335,0.99011785
2.4194828e-06,0.99679387,0.98946303
4.6888345e-06,0.99567604,0.98658335
5.542916e-06,0.9952861,0.9861075
6.350605e-06,0.994888,0.9851744
4.6688933e-06,0.99600863,0.98551774
7.818095e-06,0.9946887,0.98332655
2.4105393e-05,0.98956317,0.9771493
1.3310095e-05,0.9923572,0.98112816
7.0524047e-06,0.99500364,0.98327357
1.4579891e-05,0.99173206,0.9806183
1.9180614e-05,0.9906047,0.9786504
7.5451817e-06,0.99387604,0.98442703
7.298732e-06,0.9940103,0.98457247
8.29895e-06,0.99368316,0.9840417
5.227195e-06,0.99473953,0.986362
4.1952694e-06,0.9952954,0.9875695
5.66906e-06,0.99509335,0.98631513
1.1001068e-08,0.96473926,0.98646325
8.069043e-09,0.96874714,0.9878033
1.7281183e-08,0.9624199,0.9820736
2.7325335e-09,0.97827274,0.9894673
9.498774e-09,0.9693901,0.98894566
5.6893996e-09,0.97275734,0.98901534
9.954174e-09,0.9683431,0.9876558
1.147862e-08,0.96633744,0.9875044
1.498337e-08,0.96396,0.98627555
1.124064e-08,0.96743655,0.9855927
1.5076308e-08,0.9638924,0.985818
1.820351e-08,0.96272725,0.9825039
1.800647e-08,0.9627662,0.9856977
1.7164599e-08,0.9632946,0.98547685
1.7664425e-08,0.96566147,0.98326814
2.603497e-08,0.9603135,0.9845208
2.3238897e-08,0.9625368,0.98410285
1.4641976e-08,0.96681786,0.98474133
2.990817e-08,0.959986,0.98352945
2.3052554e-08,0.9614696,0.9845795
2.400147e-08,0.96085536,0.98415995
1.9017786e-08,0.9624549,0.9850447
1.0724994e-08,0.96874195,0.9865842
1.3666421e-08,0.9666858,0.9872869
6.5900325e-09,0.9736373,0.98696375
1.4336881e-08,0.96837837,0.98537445
1.1514581e-08,0.96862674,0.98688906
2.4585884e-08,0.96047235,0.98546356
3.2897354e-08,0.95907056,0.9837038
4.0479026e-08,0.9567533,0.98146325
1.6179639e-08,0.9672788,0.98243225
3.969208e-08,0.9559129,0.98265904
6.47238e-08,0.9513873,0.97908825
4.30763e-08,0.9578459,0.9811229
2.7443601e-08,0.96364486,0.9802016
2.0654799e-08,0.9664725,0.98214096
5.415349e-08,0.95708114,0.9823756
2.3110623e-08,0.96421474,0.9839928
2.2938035e-08,0.9634519,0.9844978
2.6334325e-08,0.9627338,0.983834
1.708992e-08,0.96651685,0.98389447
1.7718346e-08,0.9637475,0.9861106
6.8786745e-09,0.97097117,0.98904663
8.679304e-09,0.9689434,0.9881817
5.9994347e-09,0.97190493,0.9892826
6.83365e-09,0.97021055,0.989092
3.2986809e-09,0.97515243,0.9909285
6.1104277e-09,0.9712478,0.98947084
8.874525e-09,0.968741,0.98795784
8.803549e-09,0.9720289,0.9857568
1.641598e-08,0.9639935,0.98759115
2.007116e-08,0.9616061,0.9860508
1.594871e-08,0.9642387,0.98449457
1.9936058e-08,0.9634019,0.9827491
3.167741e-08,0.95803595,0.97914475
1.006598e-08,0.9683088,0.9870218
7.6060305e-09,0.97021407,0.988014
2.6018276e-09,0.97921336,0.98930055
7.542307e-09,0.9713049,0.9897833
4.002527e-09,0.9743747,0.99080557
4.3246775e-09,0.97392774,0.99035746
3.3836314e-09,0.975401,0.9904377
6.371716e-09,0.9711911,0.9889249
8.575308e-09,0.96787053,0.9889403
9.572434e-09,0.967777,0.9882934
6.024662e-09,0.97265273,0.98665816
1.1256624e-08,0.96611905,0.98693675
1.1697159e-08,0.96505725,0.986566
9.169428e-09,0.96812975,0.9860871
4.935283e-09,0.97313714,0.9874789
5.5251888e-09,0.9723538,0.98850816
4.0472443e-09,0.97460264,0.98951197
3.952698e-09,0.9752056,0.9889577
5.0787836e-09,0.9726329,0.9904654
9.651837e-09,0.9675063,0.9883468
1.289754e-08,0.9662406,0.98710066
2.0916534e-08,0.9621769,0.98505574
1.3031191e-08,0.96795475,0.98410916
2.7062224e-08,0.96019185,0.983345
3.2756102e-08,0.95667696,0.98200387
3.0068495e-08,0.9573316,0.98182315
2.2795806e-08,0.96243185,0.9799276
1.5147126e-08,0.96651626,0.9839525
5.1357696e-09,0.97504973,0.98754233
5.7993006e-09,0.9726272,0.9898829
0.029223898,0.5130698,0.8297907
0.036765024,0.47561458,0.8178305
0.03824294,0.49826598,0.8090365
0.06792181,0.42381293,0.79218954
0.07210149,0.3996947,0.7920258
0.067472436,0.3787497,0.8031477
0.030441899,0.46543413,0.8308683
0.044693183,0.4052133,0.8199993
0.030227488,0.45236176,0.83234113
0.026085617,0.46292523,0.8387045
0.033435326,0.4504469,0.8291561
0.032776646,0.46769345,0.8258201
0.033528913,0.5002022,0.82043314
0.033608995,0.51131326,0.82201064
0.03372002,0.53724486,0.8202315
0.029510599,0.51641697,0.8310271
0.018556844,0.5657937,0.84563977
0.018494273,0.5798511,0.84330064
0.0198653,0.56659055,0.8403918
0.023304934,0.55928105,0.83051723
0.020416811,0.5900206,0.8305511
0.045191552,0.49138197,0.8079182
0.046734113,0.4554739,0.8139298
0.036194745,0.45345408,0.8228755
0.031187035,0.47242615,0.8269986
0.030860933,0.4843853,0.8258702
0.027828861,0.48492005,0.8312195
0.035494473,0.4495046,0.82736945
0.021680988,0.52552485,0.8442884
0.02100664,0.52945036,0.845104
0.01973629,0.5418892,0.84753156
0.014862477,0.6226286,0.8462763
0.012401176,0.656632,0.85226136
0.014973641,0.6566437,0.84239
0.019222334,0.6207108,0.8379944
0.01552095,0.63379157,0.84275013
0.008278164,0.6936287,0.8599415
0.016216248,0.5985339,0.84143215
0.038448967,0.5523598,0.8009271
0.08158297,0.46546358,0.7711517
0.10673833,0.34617305,0.7707762
0.09289025,0.29600567,0.79212314
0.071981594,0.3458111,0.8040072
0.0802262,0.27037874,0.80807775
0.11350737,0.23866567,0.79765195
0.15763575,0.19018331,0.7863791
0.100675054,0.26395667,0.7910831
0.18802494,0.15866175,0.779598
